datetime,static_occ,dynamic_occ,static_price,dynamic_price,traffic_score,base_entries,actual_entries,lost_entries_step
2022-06-01 00:00:00,2.90846544191418,2.4221774474410696,1.5,1.45,2.4157625069850743,33.453126226169026,51.6668712076224,-18.213744981453374
2022-06-01 00:05:00,3.026379473296315,2.40693238308186,1.5,1.45,1.951495040257907,0.0,0.0,0.0
2022-06-01 00:10:00,2.3271196769016234,3.113620408990342,1.5,1.45,2.3262134273137622,0.0,0.0,0.0
2022-06-01 00:15:00,2.1423566888430194,2.888769160203121,1.5,1.45,1.0723313150143174,11.62652265424124,21.845351261293445,-10.218828607052204
2022-06-01 00:20:00,2.0634870575494704,2.669930446075402,1.5,1.45,0.42647296942789326,17.34825590202659,29.914335632765866,-12.566079730739276
2022-06-01 00:25:00,2.4520546549614184,3.051040277783642,1.5,1.45,0.0,40.62038381296751,78.55040869600538,-37.930024883037866
2022-06-01 00:30:00,3.9382537652971545,3.1952687660445904,1.5,1.45,0.0,37.19129681058813,76.06615602913598,-38.874859218547854
2022-06-01 00:35:00,3.7251423007652575,4.124859213069458,1.5,1.45,0.40493881656780184,32.64606347540476,87.11721331841763,-54.47114984301287
2022-06-01 00:40:00,3.173788648114245,3.9288615542312373,1.5,1.45,0.553668644396599,17.91909938952792,47.17868312604273,-29.25958373651481
2022-06-01 00:45:00,2.423324281159455,4.032314490368393,1.5,1.45,0.39231883477069496,38.14154073425212,103.00552604388595,-64.86398530963383
2022-06-01 00:50:00,3.1003927301241365,2.823356772220781,1.5,1.45,0.0,46.62608926168966,83.08046717619239,-36.45437791450273
2022-06-01 00:55:00,3.8534933813701144,2.8881509109362,1.5,1.45,0.019783078118274622,18.65974514693331,33.6434756020125,-14.98373045507919
2022-06-01 01:00:00,2.6088109351650925,3.010795538756463,1.5,1.45,0.4496793564502457,2.5774631346176973,4.620206322794041,-2.0427431881763436
2022-06-01 01:05:00,2.3495418460566033,2.4287311160041964,1.5,1.45,0.38621565260029234,0.0,0.0,0.0
2022-06-01 01:10:00,2.4156964805322585,2.917720758030884,1.5,1.45,1.1421443620252376,0.0,0.0,0.0
2022-06-01 01:15:00,2.3410372371276025,3.5992778592906323,1.5,1.45,1.3857811404553895,0.0,0.0,0.0
2022-06-01 01:20:00,2.332962096104028,2.8271451081752415,1.5,1.45,0.9666390121319944,0.0,0.0,0.0
2022-06-01 01:25:00,2.358249291913727,2.5487986117015944,1.5,1.45,0.722653020316311,10.69124833343039,16.407265008424442,-5.7160166749940515
2022-06-01 01:30:00,2.2610020242484374,2.6884826148270546,1.5,1.45,0.743475169475055,31.02695821509164,51.17146925592955,-20.144511040837912
2022-06-01 01:35:00,2.7494585755502348,2.4443734579183136,1.5,1.45,0.6894122580375843,37.7796439467494,54.095197565419454,-16.31555361867005
2022-06-01 01:40:00,2.2939917245562627,2.5975454343062627,1.5,1.45,0.4481119398704647,18.881169926484265,28.101634754953206,-9.220464828468941
2022-06-01 01:45:00,2.2307305483632676,3.2611698003704723,1.5,1.45,0.9956491480188466,1.210898682062504,2.362979588305371,-1.1520809062428667
2022-06-01 01:50:00,2.5469785804950464,3.783210660265982,1.5,1.45,1.0280618077464219,0.0,0.0,0.0
2022-06-01 01:55:00,3.3116746875263146,3.5361982335543924,1.5,1.45,1.1733116075086587,4.375942876428859,9.019353253457954,-4.643410377029095
2022-06-01 02:00:00,3.1106642685160146,3.783120346211562,1.5,1.45,1.3972471270344253,0.0,0.0,0.0
2022-06-01 02:05:00,2.3957139815250756,4.973216138764265,1.5,1.45,1.4078781525879998,5.81941478378558,16.293023034831638,-10.473608251046059
2022-06-01 02:10:00,2.160351366211378,4.395691934919267,1.5,1.45,1.392577218365935,7.870816804328139,19.878105252519973,-12.007288448191833
2022-06-01 02:15:00,2.3591874711986205,4.8484154050658175,1.5,1.45,1.150207733749642,12.246300660362376,34.374201885438225,-22.12790122507585
2022-06-01 02:20:00,3.67161222617675,4.379112393354877,1.5,1.45,1.1585836786377521,5.286031189510923,13.329412088241959,-8.043380898731037
2022-06-01 02:25:00,4.1235769412749015,4.152800569406513,1.5,1.45,0.9839339827948963,1.0725479114549918,2.645860146411137,-1.573312234956145
2022-06-01 02:30:00,3.8249864094072414,4.283400001174262,1.5,1.45,1.4250880393430356,0.0,0.0,0.0
2022-06-01 02:35:00,3.3327042066829193,3.4233372607627564,1.5,1.45,1.377264390630873,0.0,0.0,0.0
2022-06-01 02:40:00,2.6998578471016006,3.4779164536721425,1.5,1.45,0.7338125027875715,0.0,0.0,0.0
2022-06-01 02:45:00,4.324987882407552,4.2593362269980215,1.5,1.45,1.145447356116953,0.0,0.0,0.0
2022-06-01 02:50:00,4.310147196498211,5.122524410690568,1.5,1.45,1.4947528471997342,0.0,0.0,0.0
2022-06-01 02:55:00,4.360019946442734,3.852344960046874,1.5,1.45,0.4338761789470007,4.828799305202237,10.958108169405902,-6.129308864203665
2022-06-01 03:00:00,2.7930325991270806,3.3259131021604524,1.5,1.45,0.26324462569908325,4.049109415330692,7.943926095953816,-3.8948166806231237
2022-06-01 03:05:00,2.6974324114841792,2.264848242745243,1.5,1.45,1.9017802210934103,6.747390380371873,9.149635853941637,-2.4022454735697645
2022-06-01 03:10:00,2.2523797521023288,2.5957396527200065,1.5,1.45,1.1653205093080878,0.0,0.0,0.0
