datetime,Static_occ,Classic_occ,Static_price,Classic_price,traffic_score,base_entries,actual_entries,lost_entries_step
2022-06-10 03:50:00,2.125321264379773,1.0742811929448532,1.5,2.1675538927695803,4.111673421406714,0.0,0.0,0.0
2022-06-10 03:55:00,2.3798587817102645,1.173098956767239,1.5,2.1675538927695803,3.8139758076827777,0.0,0.0,0.0
2022-06-10 04:00:00,2.5126519309236888,1.1535180250689125,1.5,2.1675538927695803,3.5496340096153194,0.0,0.0,0.0
2022-06-10 04:05:00,2.5283241537853196,1.2166141912499189,1.5,2.1675538927695803,4.373120278425052,0.0,0.0,0.0
2022-06-10 04:10:00,2.1329573536810615,1.1612847857456108,1.5,2.1675538927695803,3.6007202812909975,0.0,0.0,0.0
2022-06-10 04:15:00,2.02011776842777,1.2168210786281601,1.5,2.1675538927695803,2.744532971670851,0.0,0.0,0.0
2022-06-10 04:20:00,2.5113460210080167,0.8973959437559414,1.5,2.1675538927695803,4.477681642350192,0.0,0.0,0.0
2022-06-10 04:25:00,2.098669616509846,0.9513730147777119,1.5,2.1675538927695803,4.064762678792958,0.0,0.0,0.0
2022-06-10 04:30:00,2.5253613562406203,0.9496271812636681,1.5,2.1675538927695803,3.86511879014306,0.0,0.0,0.0
2022-06-10 04:35:00,2.102460747809522,1.210836679258007,1.5,2.1675538927695803,2.613218782669999,11.3790208999106,8.970734556564668,2.4082863433459316
2022-06-10 04:40:00,2.7777125996018155,180.0,1.5,2.1675538927695803,3.2822413431525543,9.02800224464584,8.466324654710006,0.5616775899358348
2022-06-10 04:45:00,2.7778741122785946,180.0,1.5,2.1675538927695803,2.555516528331875,6.7048982673243245,6.506902234277959,0.19799603304636548
2022-06-10 04:50:00,1.833826490581496,1.1736929173669972,1.5,2.1675538927695803,1.725486391524558,14.339683610811775,10.939423985905114,3.4002596249066617
2022-06-10 04:55:00,1.5792526893104473,1.294108706084097,1.5,2.1675538927695803,0.7833527380864156,0.0,0.0,0.0
2022-06-10 05:00:00,1.545979861174888,1.2599239657696026,1.5,2.1675538927695803,0.18067512124476792,15.200596555814585,12.391977626118523,2.8086189296960615
2022-06-10 05:05:00,1.7464000343631443,1.479885638906089,1.5,2.1675538927695803,0.8638358565649428,10.051323974962141,9.293935884315978,0.7573880906461632
2022-06-10 05:10:00,180.0,1.4728645602987585,1.5,2.1675538927695803,2.1523930938136693,8.727020562205105,7.696321971487559,1.030698590717546
2022-06-10 05:15:00,180.0,1.44359478872086,1.5,2.1675538927695803,1.6782366380634235,17.04685833663585,14.230766251773945,2.8160920848619053
2022-06-10 05:20:00,1.8198607166040872,1.2718080793083857,1.5,2.1675538927695803,1.4475898267939538,19.85661297876048,14.863682331586919,4.992930647173562
2022-06-10 05:25:00,1.6029785825830225,1.4454589609564517,1.5,2.1675538927695803,1.357781273576087,6.0162658475195085,5.170134070090107,0.8461317774294015
2022-06-10 05:30:00,2.2190995234843847,1.2155007341553614,1.5,2.1675538927695803,3.117623915532837,3.431992106076547,2.4418658912030997,0.9901262148734471
2022-06-10 05:35:00,2.231701834599562,1.1670362716066844,1.5,2.1675538927695803,4.0381575627954165,2.0158816700463404,1.319642495553386,0.6962391744929544
2022-06-10 05:40:00,1.9103020762417362,1.074630379837122,1.5,2.1675538927695803,3.442166329379545,0.29511819768276115,0.18646744740783278,0.10865075027492838
2022-06-10 05:45:00,2.2730842181617406,1.080309212674222,1.5,2.1675538927695803,5.018265497872685,12.97178285806489,8.054314598483852,4.917468259581037
2022-06-10 05:50:00,2.265926072126764,1.0978612697303423,1.5,2.1675538927695803,3.302263440959911,0.0,0.0,0.0
2022-06-10 05:55:00,2.380282397807253,1.05598592172801,1.5,2.1675538927695803,4.940601707094169,3.052389917943458,1.8028071733746287,1.2495827445688292
