datetime,static_occ,dynamic_occ,static_price,dynamic_price,traffic_score,base_entries,actual_entries,lost_entries_step
2022-06-01 00:00:00,1.7143612227044858,2.954116136645797,1.5,1.45,3.365361349603849,71.53918765096574,132.4158018497417,-60.87661419877597
2022-06-01 00:05:00,2.385382383991381,2.2878800064936944,1.5,1.45,3.9853496344510595,100.76608476067406,143.32626349362997,-42.560178732955904
2022-06-01 00:10:00,2.489647692581667,2.1828376356753525,1.5,1.45,3.0116288261203463,100.1960428128898,137.39610303299384,-37.200060220104035
2022-06-01 00:15:00,1.9726291949673393,1.7801634747264279,1.5,1.45,4.254114618289518,83.27934186601068,91.69205842150717,-8.412716555496488
2022-06-01 00:20:00,2.1591381010929713,1.7547407852155912,1.5,1.45,4.262131292200625,38.03590320850021,41.475494624021465,-3.4395914155212566
2022-06-01 00:25:00,2.746858183009134,2.0269162941853303,1.5,1.45,4.122498145201546,33.14562100593655,42.1682067299297,-9.022585723993153
2022-06-01 00:30:00,2.8017537817301754,1.8863980888242926,1.5,1.45,4.191699392505516,28.368573108825856,34.18925848126429,-5.820685372438433
2022-06-01 00:35:00,2.8613438254490666,1.6671972379685176,1.5,1.45,5.474128346287181,42.17520957220469,42.46310458654208,-0.28789501433738707
2022-06-01 00:40:00,2.13370924987247,2.3104304965405382,1.5,1.45,3.9444592591297067,22.765115707303877,31.274954669040664,-8.509838961736786
2022-06-01 00:45:00,3.5917350636783008,1.9467573136043552,1.5,1.45,3.3629788959024918,23.78175409675378,27.53699467606006,-3.7552405793062817
2022-06-01 00:50:00,2.4041266452144923,2.432573773265842,1.5,1.45,3.641208646091857,9.691274135261171,13.95987941008718,-4.268605274826008
2022-06-01 00:55:00,2.0918986257779766,2.163049259661722,1.5,1.45,3.5638551866169927,24.938708690881,33.39886513600562,-8.460156445124618
2022-06-01 01:00:00,2.200519556972338,2.388833882492909,1.5,1.45,1.8472207963755798,35.0910468750486,51.15641390247411,-16.06536702742551
2022-06-01 01:05:00,2.9127258605784623,2.761789628732165,1.5,1.45,1.3849248331820236,36.469394982454844,61.258288069627575,-24.78889308717273
2022-06-01 01:10:00,2.808806083234063,2.215020484250375,1.5,1.45,2.4963868083060374,46.037143020421084,60.14523866916903,-14.108095648747948
2022-06-01 01:15:00,2.718087098185181,2.303188532508079,1.5,1.45,2.80437011106752,54.75116842173941,77.6114472735999,-22.860278851860485
2022-06-01 01:20:00,2.4966180363642287,2.2256736860635424,1.5,1.45,2.618314020053139,47.4788759295088,67.45009072735336,-19.971214797844553
2022-06-01 01:25:00,2.6222865244058235,2.663318384738604,1.5,1.45,1.6947592578858695,32.775776885915185,54.64130097746629,-21.8655240915511
2022-06-01 01:30:00,2.334620625618076,2.281984991600561,1.5,1.45,1.5487739592121548,4.5799019481535534,6.548058155677153,-1.9681562075235997
2022-06-01 01:35:00,2.401622838304003,2.5983798403242018,1.5,1.45,1.9616931577134549,7.785072111364737,12.364687799977728,-4.579615688612991
2022-06-01 01:40:00,2.842768466159377,2.146847526146506,1.5,1.45,3.0154741072116495,5.652598747961615,7.525401928861954,-1.8728031809003394
2022-06-01 01:45:00,2.6865818417665595,2.187233187876943,1.5,1.45,3.126144740000549,0.0,0.0,0.0
2022-06-01 01:50:00,2.424965629802471,2.900027760007024,1.5,1.45,2.7347999230359745,0.0,0.0,0.0
2022-06-01 01:55:00,2.727912958156929,3.1611614109203208,1.5,1.45,1.6948537746142238,0.0,0.0,0.0
2022-06-01 02:00:00,4.241226412998383,2.498851522072971,1.5,1.45,2.8779515595487473,9.085635387119742,13.86407959400437,-4.778444206884627
2022-06-01 02:05:00,3.4592322076153046,2.186343302991456,1.5,1.45,1.9751978234525935,2.5272674049116866,3.4860817880268833,-0.9588143831151967
2022-06-01 02:10:00,2.7897256647676336,2.8987847791469235,1.5,1.45,3.4595078594818034,0.0,0.0,0.0
2022-06-01 02:15:00,2.8653925172627126,2.4393554394954013,1.5,1.45,4.331208288247484,1.2912666474857732,2.0577842478604302,-0.766517600374657
2022-06-01 02:20:00,2.415640447047887,2.3528358649967713,1.5,1.45,3.935693125026056,0.0,0.0,0.0
2022-06-01 02:25:00,3.527446172488987,2.782510685329965,1.5,1.45,2.7351313206583683,19.552447989637283,35.70517801341903,-16.152730023781746
2022-06-01 02:30:00,2.7409968174207044,2.7453261407544076,1.5,1.45,2.5377142399602746,29.82854432463325,54.07495473530131,-24.246410410668062
2022-06-01 02:35:00,3.782112167757682,2.7069061296186465,1.5,1.45,1.9251974830517153,16.104907109199612,29.143670671055112,-13.0387635618555
2022-06-01 02:40:00,4.409736546324678,1.8621804128867252,1.5,1.45,2.7647185488798174,14.896798935728173,18.02618432024036,-3.1293853845121884
2022-06-01 02:45:00,3.3136641872190187,2.4658560976877824,1.5,1.45,4.057816605689066,0.0,0.0,0.0
2022-06-01 02:50:00,2.650119807202589,2.463828732471692,1.5,1.45,1.6879845491273224,0.0,0.0,0.0
2022-06-01 02:55:00,2.3595231633473364,2.2086045259252023,1.5,1.45,0.8240902258479565,12.691669521727995,18.488686613453293,-5.797017091725298
2022-06-01 03:00:00,2.5126302227442943,2.4547898048130663,1.5,1.45,2.086874543128598,7.336267966096868,11.773618034417057,-4.437350068320189
2022-06-01 03:05:00,3.5859675018894093,2.437568004804908,1.5,1.45,1.2492965793203812,14.271883676508587,23.086011070709944,-8.814127394201357
2022-06-01 03:10:00,3.410895397572238,2.7084187477554327,1.5,1.45,0.8651467595346105,17.898751962098878,31.674403465600022,-13.775651503501145
2022-06-01 03:15:00,3.900971400126675,2.2558678621473365,1.5,1.45,0.7426072893618085,20.543473793758633,30.507741329719575,-9.964267535960943
2022-06-01 03:20:00,4.4774482285198625,2.0154361480348673,1.5,1.45,0.0,17.727881478448488,23.943105430346474,-6.215223951897986
2022-06-01 03:25:00,3.9226861755167444,1.9922828820825065,1.5,1.45,0.0,11.788603278869752,15.617183845192972,-3.82858056632322
2022-06-01 03:30:00,3.1857997254644266,2.5984303162492,1.5,1.45,0.651118550918389,9.306096928788893,15.646898103752745,-6.340801174963852
2022-06-01 03:35:00,3.330010507125171,2.40808953969254,1.5,1.45,0.0,3.4538860942645635,5.6243398405403235,-2.17045374627576
2022-06-01 03:40:00,3.2761132334763445,2.4706959008847007,1.5,1.45,0.0,19.597571920358682,31.85130886397713,-12.25373694361845
2022-06-01 03:45:00,2.981660273043983,2.4280989652449834,1.5,1.45,0.0,6.144985511493124,9.386084611678767,-3.241099100185642
2022-06-01 03:50:00,1.5189189111409196,2.6456411841423346,1.5,1.45,0.30793435776595657,6.907767651494742,11.017268120453876,-4.1095004689591335
2022-06-01 03:55:00,2.05317964104818,2.704289000780852,1.5,1.45,0.8887432205179183,4.215706465437205,6.5054646219499155,-2.2897581565127103
2022-06-01 04:00:00,2.3368006695575185,2.5910036213541146,1.5,1.45,0.5806186633412991,5.5070861618155815,8.357948407028836,-2.8508622452132544
2022-06-01 04:05:00,2.410661157280707,2.238539965385942,1.5,1.45,0.5859683628027095,11.205224873771773,15.000164537485222,-3.79493966371345
2022-06-01 04:10:00,3.1986319381350294,2.7554544088248885,1.5,1.45,0.5103286725592963,2.7225278138042834,4.561159443194874,-1.8386316293905902
2022-06-01 04:15:00,3.0176481110013538,2.498688442416116,1.5,1.45,0.24752205162583385,11.653784263401128,17.606569274359675,-5.9527850109585465
2022-06-01 04:20:00,2.680671404386545,2.3998018047357763,1.5,1.45,0.9457889161948001,9.82135093371873,14.217276318658946,-4.395925384940217
2022-06-01 04:25:00,2.7024814646285416,2.5038647222783617,1.5,1.45,0.8398449290976893,0.0,0.0,0.0
2022-06-01 04:30:00,3.0901712738079232,2.9724586953404084,1.5,1.45,0.7825708999250316,0.0,0.0,0.0
2022-06-01 04:35:00,2.191545901532947,2.206939108418091,1.5,1.45,0.025217455575924808,0.0,0.0,0.0
2022-06-01 04:40:00,2.7517198508263228,3.301804805327533,1.5,1.45,0.8437337980240754,0.0,0.0,0.0
2022-06-01 04:45:00,3.0677411624418145,2.6290904134457325,1.5,1.45,0.7941380140236474,0.0,0.0,0.0
2022-06-01 04:50:00,2.488900312245274,3.0153310721986886,1.5,1.45,0.17709021621444654,0.0,0.0,0.0
2022-06-01 04:55:00,2.5745026259847728,2.1208085551191553,1.5,1.45,1.6014188713041504,0.0,0.0,0.0
2022-06-01 05:00:00,3.388002111105337,2.2897275204916077,1.5,1.45,1.746207571422041,0.0,0.0,0.0
2022-06-01 05:05:00,3.5092532619240364,1.75344979104026,1.5,1.45,3.5042109857355506,0.0,0.0,0.0
2022-06-01 05:10:00,2.7775291472776438,2.2386306710540316,1.5,1.45,2.550901797232065,0.0,0.0,0.0
2022-06-01 05:15:00,2.1768595026176283,3.8579282284853966,1.5,1.45,2.1949731556808443,0.0,0.0,0.0
2022-06-01 05:20:00,1.8336139852418418,3.0103210560305254,1.5,1.45,2.386841797187766,0.0,0.0,0.0
2022-06-01 05:25:00,2.396462591366306,4.084050101322282,1.5,1.45,2.066182043772663,0.0,0.0,0.0
2022-06-01 05:30:00,2.1940256150644486,3.594829107779285,1.5,1.45,1.6837570010177567,0.0,0.0,0.0
2022-06-01 05:35:00,3.118842905362011,3.9782747536152656,1.5,1.45,2.012822168851936,0.0,0.0,0.0
2022-06-01 05:40:00,2.5587061421193678,3.843535499547841,1.5,1.45,2.1294155147310736,0.0,0.0,0.0
2022-06-01 05:45:00,2.6094875415473378,3.224540906631637,1.5,1.45,3.5737636383309828,6.508610941442982,12.448962416150714,-5.9403514747077315
2022-06-01 05:50:00,2.738347124759551,2.6947347690139627,1.5,1.45,2.7158464079221103,4.332204841634925,6.618934498484751,-2.2867296568498254
2022-06-01 05:55:00,2.8466706200982403,3.492993592063998,1.5,1.45,3.094468778109795,8.518334363592707,17.29073644123739,-8.772402077644681
2022-06-01 06:00:00,2.428261157982585,3.2647688763483194,1.5,1.45,3.5384345894151386,0.0,0.0,0.0
2022-06-01 06:05:00,3.019925149999355,3.2456031017771823,1.5,1.45,3.335426839035428,7.124547108327982,13.696511852255991,-6.571964743928009
2022-06-01 06:10:00,1.9776961122777839,2.7829354598700657,1.5,1.45,2.714557215224983,7.259021874791086,11.91993067698633,-4.660908802195243
2022-06-01 06:15:00,2.1601045847702345,2.566031135220418,1.5,1.45,3.2764064714499277,14.639494249541679,21.905166624531976,-7.265672374990297
2022-06-01 06:20:00,3.757791941326276,2.2123483387712675,1.5,1.45,3.8499986720094928,16.796499459721186,22.249592530674843,-5.453093070953656
2022-06-01 06:25:00,4.073951668321147,2.1964366358493588,1.5,1.45,4.2001602269663625,6.89909861671727,9.08657467191357,-2.187476055196301
2022-06-01 06:30:00,2.8275188684610346,2.8135866460616508,1.5,1.45,4.700020746053152,0.0,0.0,0.0
2022-06-01 06:35:00,2.573340701694181,2.6099242293522105,1.5,1.45,5.056942371334071,1.9481850756185233,3.4770440868334953,-1.528859011214972
2022-06-01 06:40:00,2.0833483625974347,2.085440390684829,1.5,1.45,4.6863875878596275,13.695702424655867,20.03699125433223,-6.341288829676362
2022-06-01 06:45:00,2.0485239734453047,2.2139899417414375,1.5,1.45,3.0060329863516926,10.42860015095577,14.814981319773683,-4.386381168817913
2022-06-01 06:50:00,1.6282427838867746,2.5572944697153166,1.5,1.45,2.2751020545582294,0.0,0.0,0.0
2022-06-01 06:55:00,1.2710834968589093,3.3023953254868657,1.5,1.45,2.3724076473757174,0.0,0.0,0.0
2022-06-01 07:00:00,1.2170240521353206,2.7780030787363876,1.5,1.45,0.8143586331900874,1.1408338744880913,2.046983547394898,-0.9061496729068066
2022-06-01 07:05:00,1.3259637841805672,2.469192483667392,1.5,1.45,1.5551246393546339,8.260652558327534,13.77002577355937,-5.509373215231836
2022-06-01 07:10:00,1.2834055388045469,2.9460911412019573,1.5,1.45,1.092042933208797,7.82421814340829,15.7536425748853,-7.92942443147701
2022-06-01 07:15:00,1.9392999077302775,4.3134368169754325,1.5,1.45,1.325068780172634,7.136410681034988,20.382540418382487,-13.246129737347498
2022-06-01 07:20:00,1.8229996555794636,3.5448114439055733,1.5,1.45,2.9415935402026987,9.612431946454254,20.809821204251346,-11.197389257797091
2022-06-01 07:25:00,1.8219816270230758,2.6666621236688925,1.5,1.45,3.8175410945293393,0.0,0.0,0.0
2022-06-01 07:30:00,1.44066649284214,1.754708232527423,1.5,1.45,3.277621724342259,0.48638021948750676,0.5778853125324498,-0.09150509304494303
2022-06-01 07:35:00,1.9136333694233811,2.1808266481883662,1.5,1.45,2.3981112931377866,2.0331665590630914,3.1259095437674302,-1.0927429847043388
2022-06-01 07:40:00,1.5969498199253438,2.3645438130547674,1.5,1.45,2.6398003717497165,5.596903001885915,9.4042551944063,-3.8073521925203853
2022-06-01 07:45:00,1.4002935412810251,2.494120437054895,1.5,1.45,2.8005080329049923,9.700610945114125,16.98551131881979,-7.284900373705664
2022-06-01 07:50:00,1.1075857357658871,2.1961089429107172,1.5,1.45,4.111006585594412,6.3903237445320675,10.240847340598231,-3.8505235960661635
2022-06-01 07:55:00,1.1300500351957607,2.6715288031184103,1.5,1.45,3.5807141631182295,8.682369502537966,17.119848067413265,-8.437478564875299
2022-06-01 08:00:00,1.408510382254506,2.1487391882039426,1.5,1.45,1.9563209366088388,9.053707308389772,14.950934917068983,-5.897227608679211
2022-06-01 08:05:00,1.6352106615084228,1.576045435919566,1.5,1.45,4.490413017097065,13.301180203020522,16.329068312887113,-3.0278881098665913
2022-06-01 08:10:00,1.213019163441466,2.447912088239392,1.5,1.45,2.1358835501371325,12.558733014241696,25.03856842090677,-12.479835406665075
2022-06-01 08:15:00,2.041481197517275,1.3406352929357153,1.5,1.45,3.9568940049419585,6.238483264400623,7.486222977043433,-1.2477397126428107
2022-06-01 08:20:00,1.8121063687172243,1.3874653138908248,1.5,1.45,4.213323337154572,6.091494925680541,7.584054430052621,-1.49255950437208
2022-06-01 08:25:00,1.7881792572775996,1.5382785555095249,1.5,1.45,5.8998116510399,6.044592797478247,7.908614796492372,-1.864021999014125
2022-06-01 08:30:00,1.481666296391149,1.7078180785041726,1.5,1.45,6.263439860833819,2.5846731882124376,4.074350903403174,-1.4896777151907368
2022-06-01 08:35:00,1.3638471268824333,1.2448489590172045,1.5,1.45,4.755780642132131,0.0,0.0,0.0
2022-06-01 08:40:00,1.491724771945177,2.0245655924673995,1.5,1.45,2.4708661365090117,0.0,0.0,0.0
2022-06-01 08:45:00,1.2339958094431198,1.2780450932082914,1.5,1.45,5.8381626687296215,0.0,0.0,0.0
2022-06-01 08:50:00,1.5249116952464676,1.6102129131594103,1.5,1.45,5.861908784198241,0.0,0.0,0.0
2022-06-01 08:55:00,1.2671089941457485,1.973164535499123,1.5,1.45,3.367857896796192,2.0443446696603313,3.3331065274289853,-1.288761857768654
2022-06-01 09:00:00,1.1015552352213889,1.7204635638130872,1.5,1.45,1.824597700888392,0.0,0.0,0.0
2022-06-01 09:05:00,1.289326792099594,1.4540384121908367,1.5,1.45,2.704719477983614,0.0,0.0,0.0
2022-06-01 09:10:00,1.1141870365674489,1.6457880848831519,1.5,1.45,3.8002421650931044,0.0,0.0,0.0
2022-06-01 09:15:00,1.4416283450337435,1.3935305933060445,1.5,1.45,3.2535287873092695,0.0,0.0,0.0
2022-06-01 09:20:00,1.0368775204780705,1.2511156753884096,1.5,1.45,4.6372402761097495,0.0,0.0,0.0
2022-06-01 09:25:00,0.9335047693671633,0.9919375095710978,1.5,1.45,6.796714979398065,0.0,0.0,0.0
2022-06-01 09:30:00,1.0571640168866243,0.9941326666924116,1.5,1.45,4.518823460725289,0.0,0.0,0.0
2022-06-01 09:35:00,0.9726126820462756,0.9344529533970827,1.5,1.45,3.9092639136739735,4.445901571582763,5.178533452427311,-0.732631880844548
2022-06-01 09:40:00,1.1480030812862831,0.8942564535244221,1.5,1.45,4.781210275858016,0.6677931555993037,0.7613604680668546,-0.0935673124675509
2022-06-01 09:45:00,1.3963267166834574,0.901372180082712,1.5,1.45,5.402083484662178,3.0045427649796776,3.2792925509488278,-0.2747497859691501
2022-06-01 09:50:00,1.5915362623068203,1.0867979595251618,1.5,1.45,6.223261763214755,5.195162759615185,6.993428031003291,-1.7982652713881064
2022-06-01 09:55:00,1.4302677239415102,0.9221741808612666,1.5,1.45,7.1270568977826345,7.349017667309255,9.465934325702046,-2.1169166583927908
2022-06-01 10:00:00,1.9375576758533155,0.7034095678726645,1.5,1.45,9.03099231816805,10.233125630921448,11.596545823073326,-1.363420192151878
2022-06-01 10:05:00,1.5057378785268474,0.7445241561145735,1.5,1.45,6.8493450875649,0.0,0.0,0.0
2022-06-01 10:10:00,2.052354941276142,0.8629353657244064,1.5,1.45,7.654040412337583,0.0,0.0,0.0
2022-06-01 10:15:00,1.331890651513282,0.6352195562556213,1.5,1.45,8.966024159246386,0.0,0.0,0.0
2022-06-01 10:20:00,0.7264274122875474,0.4839836468598757,1.5,1.45,7.01022278471471,0.44796965278459866,0.486082930006955,-0.038113277222356357
2022-06-01 10:25:00,0.7462961075116045,0.637663796452519,1.5,1.45,6.929700630771011,2.2551089769241472,2.7938434380198665,-0.5387344610957192
2022-06-01 10:30:00,0.8361071690180633,0.8345007850918338,1.5,1.45,6.201215642545777,2.0597457666664254,2.7596576016403267,-0.6999118349739013
2022-06-01 10:35:00,0.750008404517361,0.7635029713592606,1.5,1.45,6.0591600821831655,0.0,0.0,0.0
2022-06-01 10:40:00,0.9996165085801606,0.5301761035497424,1.5,1.45,5.48720453769585,0.0,0.0,0.0
2022-06-01 10:45:00,1.321810566525468,0.6320908607511897,1.5,1.45,3.3625756429678613,1.5737582512429635,2.0849079811738864,-0.5111497299309229
2022-06-01 10:50:00,1.2998015005790957,0.9276685121174943,1.5,1.45,1.8366406117056746,5.278422539229478,8.422886771760385,-3.1444642325309076
2022-06-01 10:55:00,1.20139335881508,0.7708426374399289,1.5,1.45,2.8867366246911574,5.423177224759808,7.14592929844878,-1.722752073688972
2022-06-01 11:00:00,1.4729051878034523,0.6310719224429074,1.5,1.45,4.242312737574789,6.79812190656751,8.864257582116796,-2.066135675549286
2022-06-01 11:05:00,1.536837382188665,0.6651630845347589,1.5,1.45,6.384865882617453,8.6033639787487,10.007123096160992,-1.4037591174122923
2022-06-01 11:10:00,1.3039397786015225,0.9507688201262937,1.5,1.45,5.850186139586736,14.713949173137625,23.610926360269897,-8.896977187132272
2022-06-01 11:15:00,1.070663496303042,0.47423095905896684,1.5,1.45,8.227925204942217,11.635431848108293,10.986376792677907,0.6490550554303862
2022-06-01 11:20:00,1.132733337021762,0.5430489241665607,1.5,1.45,6.748949016501012,9.083552626525206,10.177221924806911,-1.0936692982817053
2022-06-01 11:25:00,1.218929373552583,0.6161061752363955,1.5,1.45,7.541658338004417,18.92544676965452,20.028236829189925,-1.1027900595354048
2022-06-01 11:30:00,1.1692086013768357,0.7973326679305817,1.5,1.45,8.323497278187853,10.830061468624937,13.800490485130101,-2.9704290165051646
2022-06-01 11:35:00,1.2238874283796988,0.8174793717785085,1.5,1.45,7.6155059962466165,19.833051101756936,25.361441700443898,-5.528390598686961
2022-06-01 11:40:00,1.0446816459994026,0.7324628978350066,1.5,1.45,5.971435641086806,2.1859894228851786,2.635286851224479,-0.44929742833930053
2022-06-01 11:45:00,1.2167609276808562,0.9107955831883908,1.5,1.45,6.729314650336817,8.645501144826646,13.172246182209951,-4.526745037383305
2022-06-01 11:50:00,1.1940448874061553,0.7801724898368697,1.5,1.45,7.44066675916993,10.044292020814485,13.180863743958414,-3.1365717231439287
2022-06-01 11:55:00,1.2485677109187716,0.8031049971417037,1.5,1.45,6.129766042541307,0.7815917383724061,1.0366482314028784,-0.2550564930304723
2022-06-01 12:00:00,1.0682778355593625,0.6390291207292886,1.5,1.45,6.197836332883105,9.664715483979016,12.161059409255104,-2.496343925276088
2022-06-01 12:05:00,1.2757767569726106,0.8383719174620843,1.5,1.45,4.504825649702362,5.831586588057419,9.615082904715123,-3.783496316657704
2022-06-01 12:10:00,1.587049531738349,0.5849661675559575,1.5,1.45,5.375435895542542,1.7958687487904195,2.1342949057434204,-0.33842615695300093
2022-06-01 12:15:00,2.012360864776455,0.56144282787452,1.5,1.45,5.508793572637707,0.0,0.0,0.0
2022-06-01 12:20:00,1.3767850265413253,0.4114718511900988,1.5,1.45,5.776383859071906,0.0,0.0,0.0
2022-06-01 12:25:00,1.1923711646146569,0.4612834965132981,1.5,1.45,6.160133076893119,0.0,0.0,0.0
2022-06-01 12:30:00,1.0553885818114024,0.6462386939131872,1.5,1.45,6.431758853539079,7.01408143797175,8.702743084169068,-1.6886616461973176
2022-06-01 12:35:00,1.2291733981055386,0.5501520766117114,1.5,1.45,7.051017886887785,8.391428479074673,10.776408977654558,-2.3849804985798855
2022-06-01 12:40:00,1.1187502269259755,0.5767630067223852,1.5,1.45,6.524362714705131,13.227835983693982,17.168802847755618,-3.940966864061636
2022-06-01 12:45:00,1.1354759937687349,0.7152586228811513,1.5,1.45,6.51042230354502,3.2474327947741157,4.3926117592626905,-1.1451789644885748
2022-06-01 12:50:00,1.2468971467716548,0.8202855150352665,1.5,1.45,6.880647736247137,7.0910937726191134,8.88820510252599,-1.797111329906877
2022-06-01 12:55:00,1.0151941548198578,1.1765745771909033,1.5,1.45,7.016132434845908,12.991286044114503,19.636164962887687,-6.644878918773184
2022-06-01 13:00:00,1.1683479952206643,0.9968212149163358,1.5,1.45,6.408961571457472,7.250169477920689,11.356717046438666,-4.106547568517977
2022-06-01 13:05:00,1.4312553445046956,0.8827638013131822,1.5,1.45,7.292319428026534,0.0,0.0,0.0
2022-06-01 13:10:00,1.5918255907196985,1.0066384640691546,1.5,1.45,6.952742597935739,0.0,0.0,0.0
2022-06-01 13:15:00,1.0451197959700433,1.1163139178991741,1.5,1.45,7.418045832015517,0.0,0.0,0.0
