datetime,Static_occ,Classic_occ,Static_price,Classic_price,traffic_score,base_entries,actual_entries,lost_entries_step
2022-06-01 00:00:00,180.0,180.0,1.5,1.5,1.2830457736399383,6.299587658791514,10.621664337482311,-4.322076678690798
2022-06-01 00:05:00,180.0,180.0,1.5,1.5,1.809812347494937,25.256656182304624,43.009616674626535,-17.75296049232191
2022-06-01 00:10:00,180.0,180.0,1.5,1.5,1.342367628960985,24.514160773092105,33.671190356507346,-9.157029583415241
2022-06-01 00:15:00,180.0,180.0,1.5,1.5,1.7571547330353674,0.0,0.0,0.0
2022-06-01 00:20:00,180.0,180.0,1.5,1.45,2.967441711552653,0.07033563347802385,0.08039570745459473,-0.010060073976570882
2022-06-01 00:25:00,180.0,180.0,1.5,1.45,1.9712510860222148,0.0,0.0,0.0
2022-06-01 00:30:00,180.0,180.0,1.5,1.45,2.00336745511531,15.547021452384005,20.621055669132833,-5.074034216748828
2022-06-01 00:35:00,180.0,180.0,1.5,1.45,2.112341750838781,21.77679179788932,35.586751742210645,-13.809959944321324
2022-06-01 00:40:00,180.0,180.0,1.5,1.45,2.1342014136514984,49.49357493368756,95.96108713165769,-46.46751219797013
2022-06-01 00:45:00,180.0,180.0,1.5,1.45,2.1075840560201278,38.44902903581047,62.83039522362565,-24.381366187815182
2022-06-01 00:50:00,180.0,180.0,1.5,1.45,2.164099052265805,0.0,0.0,0.0
2022-06-01 00:55:00,180.0,180.0,1.5,1.45,2.137515901596164,25.703903150491993,45.37046083468647,-19.666557684194476
2022-06-01 01:00:00,180.0,180.0,1.5,1.45,1.8662385893874114,8.249953029269326,14.587036399500397,-6.3370833702310705
2022-06-01 01:05:00,180.0,180.0,1.5,1.45,1.7148383340677649,5.651198507490545,9.465140786774816,-3.813942279284271
2022-06-01 01:10:00,180.0,180.0,1.5,1.45,1.5478092190622412,14.233709828746683,25.3422378355812,-11.108528006834518
2022-06-01 01:15:00,180.0,180.0,1.5,1.45,2.182248226623247,0.0,0.0,0.0
2022-06-01 01:20:00,180.0,180.0,1.5,1.47,1.5461996883549498,0.0,0.0,0.0
2022-06-01 01:25:00,180.0,180.0,1.5,1.47,2.1316562697005477,0.0,0.0,0.0
2022-06-01 01:30:00,180.0,180.0,1.5,1.47,1.5661396381038721,0.0,0.0,0.0
2022-06-01 01:35:00,180.0,180.0,1.5,1.47,1.437872639387616,0.0,0.0,0.0
2022-06-01 01:40:00,180.0,180.0,1.5,1.5033333333333334,1.2094932967128667,0.0,0.0,0.0
2022-06-01 01:45:00,180.0,180.0,1.5,1.5033333333333334,1.170629678887507,0.8144608267967759,1.0817300863605128,-0.2672692595637369
2022-06-01 01:50:00,180.0,180.0,1.5,1.5033333333333334,1.111320680255608,10.01092447517295,12.435791259537707,-2.4248667843647578
2022-06-01 01:55:00,180.0,180.0,1.5,1.5033333333333334,1.043847210946443,1.3549537008487227,1.8440719594202926,-0.4891182585715699
2022-06-01 02:00:00,180.0,180.0,1.5,1.6033333333333335,1.0660911143583953,16.33738755652185,21.411786331351934,-5.074398774830083
