date,hour,y_true,y_pred,abs_err,sq_err
2022-06-06,9,17.0,35.472972972972975,18.472972972972975,341.25073046019
2022-06-06,10,3.0,30.52027027027027,27.52027027027027,757.3652757487217
2022-06-06,11,4.0,29.14189189189189,25.14189189189189,632.1147279035793
2022-06-06,12,12.0,29.695945945945947,17.695945945945947,313.1465029218408
2022-06-06,13,7.0,29.945945945945947,22.945945945945947,526.5164353542733
2022-06-06,14,8.0,27.37837837837838,19.37837837837838,375.52154857560265
2022-06-06,15,11.0,27.43918918918919,16.43918918918919,270.2469411979547
2022-06-06,16,18.0,30.31756756756757,12.317567567567568,151.72247078159242
2022-06-06,17,31.0,35.608108108108105,4.608108108108105,21.23466033601166
2022-06-06,18,45.0,40.86486486486486,4.135135135135137,17.099342585829085
2022-06-06,19,59.0,45.33108108108108,13.66891891891892,186.83934441197957
2022-06-06,20,62.0,48.486486486486484,13.513513513513516,182.61504747991242
2022-06-06,21,62.0,50.08783783783784,11.912162162162161,141.8996073776479
2022-06-06,22,63.0,51.0,12.0,144.0
2022-06-06,23,63.0,51.91891891891892,11.08108108108108,122.79035792549305
2022-06-07,0,63.0,52.74324324324324,10.256756756756758,105.2010591672754
2022-06-07,1,61.0,53.229729729729726,7.770270270270274,60.37710007304607
2022-06-07,2,61.0,53.391891891891895,7.608108108108105,57.88330898466029
2022-06-07,3,61.0,53.432432432432435,7.567567567567565,57.26807888970047
2022-06-07,4,60.0,53.36486486486486,6.635135135135137,44.02501826150477
2022-06-07,5,61.0,53.28378378378378,7.716216216216218,59.53999269539812
2022-06-07,6,57.0,52.472972972972975,4.5270270270270245,20.49397370343314
2022-06-07,7,48.0,48.96621621621622,0.9662162162162176,0.9335737764791845
2022-06-07,8,36.0,42.601351351351354,6.601351351351354,43.57783966398836
2022-06-07,9,18.0,35.472972972972975,17.472972972972975,305.30478451424403
2022-06-07,10,23.0,30.52027027027027,7.52027027027027,56.55446493791088
2022-06-07,11,25.0,29.14189189189189,4.141891891891891,17.15526844411979
2022-06-07,12,28.0,29.695945945945947,1.6959459459459474,2.8762326515704943
2022-06-07,13,26.0,29.945945945945947,3.9459459459459474,15.570489408327257
2022-06-07,14,24.0,27.37837837837838,3.378378378378379,11.413440467494526
2022-06-07,15,28.0,27.43918918918919,0.5608108108108105,0.3145087655222787
2022-06-07,16,35.0,30.31756756756757,4.682432432432432,21.925173484295097
2022-06-07,17,42.0,35.608108108108105,6.391891891891895,40.85628195763334
2022-06-07,18,48.0,40.86486486486486,7.135135135135137,50.910153396639906
2022-06-07,19,56.0,45.33108108108108,10.66891891891892,113.82583089846604
2022-06-07,20,58.0,48.486486486486484,9.513513513513516,90.50693937180428
2022-06-07,21,59.0,50.08783783783784,8.912162162162161,79.42663440467493
2022-06-07,22,59.0,51.0,8.0,64.0
2022-06-07,23,60.0,51.91891891891892,8.08108108108108,65.30387143900657
2022-06-08,0,61.0,52.74324324324324,8.256756756756758,68.17403214024837
2022-06-08,1,61.0,53.229729729729726,7.770270270270274,60.37710007304607
2022-06-08,2,62.0,53.391891891891895,8.608108108108105,74.0995252008765
2022-06-08,3,62.0,53.432432432432435,8.567567567567565,73.4032140248356
2022-06-08,4,61.0,53.36486486486486,7.635135135135137,58.29528853177504
2022-06-08,5,61.0,53.28378378378378,7.716216216216218,59.53999269539812
2022-06-08,6,59.0,52.472972972972975,6.5270270270270245,42.60208181154124
2022-06-08,7,54.0,48.96621621621622,5.033783783783782,25.338979181884575
2022-06-08,8,43.0,42.601351351351354,0.3986486486486456,0.15892074506939127
2022-06-08,9,34.0,35.472972972972975,1.4729729729729755,2.169649379108846
2022-06-08,10,29.0,30.52027027027027,1.5202702702702702,2.3112216946676405
2022-06-08,11,32.0,29.14189189189189,2.858108108108109,8.168781957633312
2022-06-08,12,30.0,29.695945945945947,0.3040540540540526,0.09244886778670475
2022-06-08,13,23.0,29.945945945945947,6.945945945945947,48.24616508400294
2022-06-08,14,21.0,27.37837837837838,6.378378378378379,40.6837107377648
2022-06-08,15,30.0,27.43918918918919,2.5608108108108105,6.557752008765521
2022-06-08,16,33.0,30.31756756756757,2.6824324324324316,7.195443754565371
2022-06-08,17,41.0,35.608108108108105,5.391891891891895,29.072498173849556
2022-06-08,18,52.0,40.86486486486486,11.135135135135137,123.99123447772101
2022-06-08,19,56.0,45.33108108108108,10.66891891891892,113.82583089846604
2022-06-08,20,59.0,48.486486486486484,10.513513513513516,110.53396639883131
2022-06-08,21,58.0,50.08783783783784,7.912162162162161,62.602310080350605
2022-06-08,22,60.0,51.0,9.0,81.0
2022-06-08,23,60.0,51.91891891891892,8.08108108108108,65.30387143900657
2022-06-09,0,60.0,52.74324324324324,7.256756756756758,52.66051862673486
2022-06-09,1,61.0,53.229729729729726,7.770270270270274,60.37710007304607
2022-06-09,2,61.0,53.391891891891895,7.608108108108105,57.88330898466029
2022-06-09,3,61.0,53.432432432432435,7.567567567567565,57.26807888970047
2022-06-09,4,60.0,53.36486486486486,6.635135135135137,44.02501826150477
2022-06-09,5,61.0,53.28378378378378,7.716216216216218,59.53999269539812
2022-06-09,6,59.0,52.472972972972975,6.5270270270270245,42.60208181154124
2022-06-09,7,50.0,48.96621621621622,1.0337837837837824,1.0687089116143142
2022-06-09,8,41.0,42.601351351351354,1.6013513513513544,2.564326150474809
2022-06-09,9,31.0,35.472972972972975,4.4729729729729755,20.0074872169467
2022-06-09,10,28.0,30.52027027027027,2.52027027027027,6.351762235208181
2022-06-09,11,36.0,29.14189189189189,6.858108108108109,47.033646822498184
2022-06-09,12,33.0,29.695945945945947,3.3040540540540526,10.91677319211102
2022-06-09,13,32.0,29.945945945945947,2.0540540540540526,4.219138056975889
2022-06-09,14,26.0,27.37837837837838,1.378378378378379,1.8999269539810095
2022-06-09,15,28.0,27.43918918918919,0.5608108108108105,0.3145087655222787
2022-06-09,16,37.0,30.31756756756757,6.682432432432432,44.65490321402483
2022-06-09,17,43.0,35.608108108108105,7.391891891891895,54.64006574141713
2022-06-09,18,47.0,40.86486486486486,6.135135135135137,37.63988312636963
2022-06-09,19,48.0,45.33108108108108,2.6689189189189193,7.123128195763333
2022-06-09,20,49.0,48.486486486486484,0.5135135135135158,0.2636961285609958
2022-06-09,21,52.0,50.08783783783784,1.9121621621621614,3.6563641344046722
2022-06-09,22,55.0,51.0,4.0,16.0
2022-06-09,23,55.0,51.91891891891892,3.0810810810810807,9.49306062819576
2022-06-10,0,56.0,52.74324324324324,3.256756756756758,10.606464572680796
2022-06-10,1,57.0,53.229729729729726,3.7702702702702737,14.214937910883883
2022-06-10,2,58.0,53.391891891891895,4.608108108108105,21.23466033601166
2022-06-10,3,58.0,53.432432432432435,4.567567567567565,20.86267348429508
2022-06-10,4,58.0,53.36486486486486,4.635135135135137,21.48447772096422
2022-06-10,5,57.0,53.28378378378378,3.7162162162162176,13.81026296566838
2022-06-10,6,56.0,52.472972972972975,3.5270270270270245,12.43991964937909
2022-06-10,7,51.0,48.96621621621622,2.0337837837837824,4.136276479181879
2022-06-10,8,49.0,42.601351351351354,6.398648648648646,40.94270452885314
2022-06-10,9,49.0,35.472972972972975,13.527027027027025,182.98046018991957
2022-06-10,10,49.0,30.52027027027027,18.47972972972973,341.50041088385683
2022-06-10,11,48.0,29.14189189189189,18.85810810810811,355.6282414170928
2022-06-10,12,49.0,29.695945945945947,19.304054054054053,372.6465029218407
2022-06-10,13,48.0,29.945945945945947,18.054054054054053,325.9488677867056
2022-06-10,14,47.0,27.37837837837838,19.62162162162162,385.0080350620891
2022-06-10,15,47.0,27.43918918918919,19.56081081081081,382.6253195763331
2022-06-10,16,50.0,30.31756756756757,19.68243243243243,387.39814645726807
2022-06-10,17,52.0,35.608108108108105,16.391891891891895,268.69411979547124
2022-06-10,18,53.0,40.86486486486486,12.135135135135137,147.26150474799127
2022-06-10,19,52.0,45.33108108108108,6.668918918918919,44.47447954711469
2022-06-10,20,51.0,48.486486486486484,2.513513513513516,6.317750182615059
2022-06-10,21,51.0,50.08783783783784,0.9121621621621614,0.8320398100803492
2022-06-10,22,52.0,51.0,1.0,1.0
2022-06-10,23,53.0,51.91891891891892,1.0810810810810807,1.1687363038714382
2022-06-11,0,58.0,52.74324324324324,5.256756756756758,27.633491599707828
2022-06-11,1,59.0,53.229729729729726,5.770270270270274,33.29601899196498
2022-06-11,2,59.0,53.391891891891895,5.608108108108105,31.45087655222787
2022-06-11,3,59.0,53.432432432432435,5.567567567567565,30.99780861943021
2022-06-11,4,59.0,53.36486486486486,5.635135135135137,31.754747991234495
2022-06-11,5,59.0,53.28378378378378,5.716216216216218,32.67512783053325
2022-06-11,6,58.0,52.472972972972975,5.5270270270270245,30.54802775748719
2022-06-11,7,56.0,48.96621621621622,7.033783783783782,49.474114317019705
2022-06-11,8,48.0,42.601351351351354,5.398648648648646,29.145407231555847
2022-06-11,9,46.0,35.472972972972975,10.527027027027025,110.81829802775744
2022-06-11,10,43.0,30.52027027027027,12.47972972972973,155.7436541271001
2022-06-11,11,45.0,29.14189189189189,15.858108108108109,251.47959276844415
2022-06-11,12,46.0,29.695945945945947,16.304054054054053,265.82217859751637
2022-06-11,13,44.0,29.945945945945947,14.054054054054053,197.51643535427314
2022-06-11,14,44.0,27.37837837837838,16.62162162162162,276.27830533235937
2022-06-11,15,44.0,27.43918918918919,16.56081081081081,274.26045471146824
2022-06-11,16,43.0,30.31756756756757,12.682432432432432,160.844092403214
2022-06-11,17,44.0,35.608108108108105,8.391891891891895,70.42384952520092
2022-06-11,18,48.0,40.86486486486486,7.135135135135137,50.910153396639906
2022-06-11,19,55.0,45.33108108108108,9.66891891891892,93.4879930606282
2022-06-11,20,54.0,48.486486486486484,5.513513513513516,30.398831263696152
2022-06-11,21,53.0,50.08783783783784,2.9121621621621614,8.480688458728995
2022-06-11,22,53.0,51.0,2.0,4.0
2022-06-11,23,56.0,51.91891891891892,4.081081081081081,16.65522279035792
2022-06-12,0,57.0,52.74324324324324,4.256756756756758,18.119978086194312
2022-06-12,1,57.0,53.229729729729726,3.7702702702702737,14.214937910883883
2022-06-12,2,58.0,53.391891891891895,4.608108108108105,21.23466033601166
2022-06-12,3,58.0,53.432432432432435,4.567567567567565,20.86267348429508
2022-06-12,4,58.0,53.36486486486486,4.635135135135137,21.48447772096422
2022-06-12,5,56.0,53.28378378378378,2.7162162162162176,7.3778305332359455
2022-06-12,6,55.0,52.472972972972975,2.5270270270270245,6.3858655953250425
2022-06-12,7,53.0,48.96621621621622,4.033783783783782,16.27141161431701
2022-06-12,8,52.0,42.601351351351354,9.398648648648646,88.33459642074502
2022-06-12,9,51.0,35.472972972972975,15.527027027027025,241.08856829802767
2022-06-12,10,51.0,30.52027027027027,20.47972972972973,419.41932980277574
2022-06-12,11,50.0,29.14189189189189,20.85810810810811,435.06067384952524
2022-06-12,12,51.0,29.695945945945947,21.304054054054053,453.8627191380569
2022-06-12,13,53.0,29.945945945945947,23.054054054054053,531.4894083272461
2022-06-12,14,54.0,27.37837837837838,26.62162162162162,708.7107377647918
2022-06-12,15,54.0,27.43918918918919,26.56081081081081,705.4766709276844
2022-06-12,16,51.0,30.31756756756757,20.68243243243243,427.7630113221329
2022-06-12,17,51.0,35.608108108108105,15.391891891891895,236.91033601168746
2022-06-12,18,51.0,40.86486486486486,10.135135135135137,102.72096420745073
2022-06-12,19,53.0,45.33108108108108,7.668918918918919,58.81231738495253
2022-06-12,20,51.0,48.486486486486484,2.513513513513516,6.317750182615059
2022-06-12,21,52.0,50.08783783783784,1.9121621621621614,3.6563641344046722
2022-06-12,22,54.0,51.0,3.0,9.0
2022-06-12,23,57.0,51.91891891891892,5.081081081081081,25.817384952520083
2022-06-13,0,59.0,52.74324324324324,6.256756756756758,39.14700511322135
2022-06-13,1,61.0,53.229729729729726,7.770270270270274,60.37710007304607
2022-06-13,2,61.0,53.391891891891895,7.608108108108105,57.88330898466029
2022-06-13,3,63.0,53.432432432432435,9.567567567567565,91.53834915997074
2022-06-13,4,62.0,53.36486486486486,8.635135135135137,74.56555880204532
2022-06-13,5,63.0,53.28378378378378,9.716216216216218,94.404857560263
2022-06-13,6,62.0,52.472972972972975,9.527027027027025,90.76424397370339
2022-06-13,7,59.0,48.96621621621622,10.033783783783782,100.67681701972239
2022-06-13,8,56.0,42.601351351351354,13.398648648648646,179.52378560993418
2022-06-13,9,54.0,35.472972972972975,18.527027027027025,343.2507304601898
2022-06-13,10,51.0,30.52027027027027,20.47972972972973,419.41932980277574
2022-06-13,11,48.0,29.14189189189189,18.85810810810811,355.6282414170928
2022-06-13,12,47.0,29.695945945945947,17.304054054054053,299.4302867056245
2022-06-13,13,48.0,29.945945945945947,18.054054054054053,325.9488677867056
2022-06-13,14,49.0,27.37837837837838,21.62162162162162,467.49452154857556
2022-06-13,15,49.0,27.43918918918919,21.56081081081081,464.8685628195763
2022-06-13,16,48.0,30.31756756756757,17.68243243243243,312.66841672753833
2022-06-13,17,51.0,35.608108108108105,15.391891891891895,236.91033601168746
2022-06-13,18,55.0,40.86486486486486,14.135135135135137,199.80204528853182
2022-06-13,19,57.0,45.33108108108108,11.66891891891892,136.1636687363039
2022-06-13,20,58.0,48.486486486486484,9.513513513513516,90.50693937180428
2022-06-13,21,58.0,50.08783783783784,7.912162162162161,62.602310080350605
2022-06-13,22,58.0,51.0,7.0,49.0
2022-06-13,23,59.0,51.91891891891892,7.081081081081081,50.14170927684441
2022-06-14,0,59.0,52.74324324324324,6.256756756756758,39.14700511322135
2022-06-14,1,59.0,53.229729729729726,5.770270270270274,33.29601899196498
2022-06-14,2,60.0,53.391891891891895,6.608108108108105,43.66709276844408
2022-06-14,3,60.0,53.432432432432435,6.567567567567565,43.13294375456534
2022-06-14,4,59.0,53.36486486486486,5.635135135135137,31.754747991234495
2022-06-14,5,60.0,53.28378378378378,6.716216216216218,45.107560262965684
2022-06-14,6,59.0,52.472972972972975,6.5270270270270245,42.60208181154124
2022-06-14,7,48.0,48.96621621621622,0.9662162162162176,0.9335737764791845
2022-06-14,8,33.0,42.601351351351354,9.601351351351354,92.18594777209648
2022-06-14,9,22.0,35.472972972972975,13.472972972972975,181.52100073046026
